Plot,Subplot,Species,Height,Diameter,Notes
BIS-04,3,TODI,1.75,0.6,NA
BIS-04,3,CEIN,2,0.5,NA
BIS-04,3,TODI,0.75,0.2,NA
BIS-04,3,CEIN,2.25,0.9,NA
BIS-04,3,CEIN,2.5,0.6,NA
BIS-04,3,LIDE3,2,0.6,NA
BIS-04,3,CEIN,1.25,0.7,NA
BIS-04,3,CEIN,1.5,0.2,NA
BIS-04,3,TODI,1.25,0.2,NA
BIS-04,3,CEIN,0.75,0.3,NA
BIS-04,3,CEIN,2.75,1,NA
BIS-04,3,TODI,1.75,0.2,NA
BIS-04,3,CEIN,1.75,0.6,NA
BIS-04,3,TODI,1,0.1,NA
BIS-04,3,CEIN,2,0.6,NA
BIS-04,3,TODI,0.5,0.3,NA
BIS-04,3,CEIN,0.5,0.2,NA
BIS-04,3,CEIN,0.5,0.3,NA
BIS-04,3,LIDE3,1.75,0.5,NA
BIS-04,3,CEIN,1.5,0.4,NA
BIS-04,3,CEIN,2.5,0.9,NA
BIS-04,3,TODI,1.5,0.3,NA
BIS-04,3,CEIN,2.25,0.8,NA
BIS-04,3,CEIN,2.25,0.7,NA
BIS-04,3,TODI,1.5,0.2,NA
BIS-04,3,CEIN,2.25,1.1,NA
BIS-04,3,TODI,1.5,0.4,NA
BIS-04,3,TODI,1.25,0.3,NA
BIS-04,3,CEIN,0.5,0.1,NA
BIS-04,3,CEIN,1.5,0.4,NA
BIS-04,3,TODI,0.5,0.1,NA
BIS-04,3,CEIN,2,0.4,NA
BIS-04,3,CEIN,0.5,0.2,NA
BIS-04,3,TODI,1.5,0.4,NA
BIS-04,3,CEIN,1.5,0.5,NA
BIS-04,3,TODI,0.75,0.3,NA
BIS-04,3,CEIN,1.5,0.6,NA
BIS-04,6,CEIN,2.5,0.8,NA
BIS-04,6,QUCH2,2.25,0.4,NA
BIS-04,6,TODI,0.5,0.2,NA
BIS-04,6,CEIN,1.25,0.3,NA
BIS-04,6,TODI,1.25,0.3,NA
BIS-04,6,CEIN,1.25,0.6,NA
BIS-04,6,TODI,0.5,0.2,NA
BIS-04,6,QUKE,2,0.4,NA
BIS-04,6,CEIN,0.75,0.1,NA
BIS-04,6,TODI,0.75,0.3,NA
BIS-04,6,CEIN,1.75,0.8,NA
BIS-04,6,CEIN,1,0.5,NA
BIS-04,6,CEIN,1.35,0.4,NA
BIS-04,6,CEIN,2.5,0.6,NA
BIS-04,6,QUCH2,1.5,0.4,NA
BIS-04,6,TODI,1.5,0.4,NA
BIS-04,6,CEIN,1,0.3,NA
BIS-04,6,TODI,0.5,0.2,NA
BIS-04,6,CEIN,1.75,0.4,NA
BIS-04,6,TODI,0.5,0.2,NA
BIS-04,6,QUKE,2,0.3,NA
BIS-04,6,CEIN,1.75,1.1,NA
BIS-04,6,TODI,1,0.4,NA
BIS-04,6,CEIN,1.25,0.3,NA
BIS-04,6,CEIN,0.5,0.3,NA
BIS-04,6,CEIN,0.75,0.4,NA
BIS-04,6,CEIN,2.75,0.7,NA
BIS-04,6,QUCH2,1.75,0.3,NA
BIS-04,6,TODI,1.25,0.4,NA
BIS-04,6,CEIN,1.75,0.6,NA
BIS-04,6,TODI,1.25,0.2,NA
BIS-04,6,CEIN,1,0.3,NA
BIS-04,6,TODI,0.5,0.4,NA
BIS-04,6,CEIN,1.75,0.8,NA
BIS-04,6,TODI,0.5,0.2,NA
BIS-04,6,CEIN,1.75,0.3,NA
BIS-04,6,CEIN,1,0.6,NA
BIS-04,6,CEIN,2,0.6,NA
BIS-04,6,CEIN,2.25,0.5,NA
BIS-04,6,QUCH2,1.75,0.4,NA
BIS-04,6,TODI,1,0.2,NA
BIS-04,6,CEIN,1.75,0.5,NA
BIS-04,6,TODI,0.5,0.2,NA
BIS-04,6,CEIN,1.5,0.5,NA
BIS-04,6,TODI,1.25,0.2,NA
BIS-04,6,CEIN,2.75,0.7,NA
BIS-04,6,TODI,0.5,0.3,NA
BIS-04,6,CEIN,0.75,0.2,NA
BIS-04,6,CEIN,1.5,0.5,NA
BIS-04,6,CEIN,2,0.5,NA
BIS-04,6,CEIN,1.5,0.5,NA
BIS-04,6,QUCH2,2,0.4,NA
BIS-04,6,TODI,1,0.3,NA
BIS-04,6,CEIN,2,0.6,NA
BIS-04,6,TODI,0.75,0.5,NA
BIS-04,6,CEIN,0.75,0.2,NA
BIS-04,6,TODI,0.5,0.2,NA
BIS-04,6,CEIN,2.25,0.6,NA
BIS-04,6,TODI,1,0.3,NA
BIS-04,6,CEIN,1.75,0.5,NA
BIS-04,6,CEIN,1.25,0.4,NA
BIS-04,6,CEIN,2.75,0.4,NA
BIS-04,6,CEIN,1.15,0.3,NA
BIS-04,6,QUCH2,1,0.3,NA
BIS-04,6,TODI,0.5,0.2,NA
BIS-04,6,CEIN,1,0.4,NA
BIS-04,6,TODI,1.25,0.4,NA
BIS-04,6,CEIN,1.75,0.6,NA
BIS-04,6,TODI,2.75,0.9,NA
BIS-04,6,CEIN,1.75,0.6,NA
BIS-04,6,TODI,0.75,0.3,NA
BIS-04,6,CEIN,2,0.6,NA
BIS-04,6,CEIN,1.15,0.3,NA
BIS-04,6,CEIN,1.75,0.5,NA
BIS-04,6,TODI,1.75,0.2,NA
BIS-04,6,CEIN,0.5,0.1,NA
BIS-04,6,CEIN,1.25,0.5,NA
BIS-04,6,QUCH2,1.25,0.5,NA
BIS-04,6,GAFR,2,0.3,NA
BIS-04,6,CEIN,0.5,0.2,NA
BIS-04,6,CEIN,2.25,0.3,NA
BIS-04,6,QUCH2,2.25,0.6,NA
BIS-04,6,CEIN,1.25,0.4,NA
BIS-04,6,CEIN,1.5,0.3,NA
BIS-04,6,CEIN,1,0.5,NA
BIS-04,6,CEIN,2.25,0.7,NA
BIS-04,6,CEIN,1.5,0.9,NA
BIS-04,6,CEIN,0.5,0.3,NA
BIS-04,6,CEIN,1.5,0.4,NA
BIS-04,6,CEIN,1.4,0.9,NA
BIS-04,8,CEIN,2.25,0.4,NA
BIS-04,8,CEIN,1.25,0.4,NA
BIS-04,8,CEIN,2.25,0.4,NA
BIS-04,8,QUCH2,1,0.7,NA
BIS-04,8,CEIN,2.25,0.9,NA
BIS-04,8,GAFR,1.25,0.4,NA
BIS-04,8,TODI,1,0.7,NA
BIS-04,8,CEIN,1.25,1.5,NA
BIS-04,8,CEIN,1.75,0.4,NA
BIS-04,8,CEIN,0.5,0.2,NA
BIS-04,8,CEIN,1.75,0.3,NA
BIS-04,8,TODI,1.75,0.3,NA
BIS-04,8,LIDE3,1.75,0.4,NA
BIS-04,8,CEIN,1.75,0.3,NA
BIS-04,8,CEIN,2.25,0.5,NA
BIS-04,8,CEIN,1.75,0.7,NA
BIS-04,8,CEIN,3,0.6,NA
BIS-04,8,QUCH2,2,0.6,NA
BIS-04,8,CEIN,1.25,0.5,NA
BIS-04,8,GAFR,2.5,0.4,NA
BIS-04,8,TODI,0.75,0.3,NA
BIS-04,8,CEIN,1.25,1,NA
BIS-04,8,CEIN,1.75,0.4,NA
BIS-04,8,CEIN,0.5,0.3,NA
BIS-04,8,CEIN,1.75,0.7,NA
BIS-04,8,LIDE3,1,0.2,NA
BIS-04,8,CEIN,2.25,0.4,NA
BIS-04,8,CEIN,2.25,0.5,NA
BIS-04,8,CEIN,2.25,0.5,NA
BIS-04,8,CEIN,1.5,0.4,NA
BIS-04,8,QUCH2,1.5,0.5,NA
BIS-04,8,CEIN,2.25,0.7,NA
BIS-04,8,TODI,1,0.5,NA
BIS-04,8,CEIN,1.75,0.6,NA
BIS-04,8,CEIN,2,0.3,NA
BIS-04,8,CEIN,1.5,0.4,NA
BIS-04,8,CEIN,1.5,0.4,NA
BIS-04,8,LIDE3,1.75,0.5,NA
BIS-04,8,CEIN,2.75,0.4,NA
BIS-04,8,CEIN,2,0.3,NA
BIS-04,8,CEIN,2.5,0.5,NA
BIS-04,8,CEIN,1.75,0.6,NA
BIS-04,8,QUCH2,2.5,0.5,NA
BIS-04,8,CEIN,2.5,0.5,NA
BIS-04,8,TODI,0.5,0.3,NA
BIS-04,8,CEIN,1.25,0.8,NA
BIS-04,8,CEIN,1.75,0.3,NA
BIS-04,8,CEIN,1.5,0.4,NA
BIS-04,8,CEIN,2,0.4,NA
BIS-04,8,LIDE3,0.75,0.4,NA
BIS-04,8,CEIN,2.5,0.8,NA
BIS-05,3,ARME,1.15,0.5,NA
BIS-05,3,LIDE3,1,1.1,NA
BIS-05,3,PSME,0.75,0.3,NA
BIS-05,3,LIDE3,0.8,0.4,NA
BIS-05,3,ARPA6,0.7,0.5,NA
BIS-05,3,PIAT,0.3,0.8,NA
BIS-05,3,ARPA6,0.75,0.4,NA
BIS-05,3,CHCH7,1.9,6,NA
BIS-05,3,CHCH7,1.15,0.2,NA
BIS-05,3,LIDE3,0.75,0.8,NA
BIS-05,3,LIDE3,0.65,0.5,NA
BIS-05,3,ARPA6,0.65,0.3,NA
BIS-05,3,CHCH7,1.25,0.3,NA
BIS-05,3,LIDE3,0.8,0.6,NA
BIS-05,3,LIDE3,0.75,0.4,NA
BIS-05,3,ARPA6,0.8,0.8,NA
BIS-05,3,CHCH7,1.4,0.3,NA
BIS-05,3,LIDE3,0.85,0.7,NA
BIS-05,3,LIDE3,1,1.5,NA
BIS-05,3,ARPA6,0.85,0.4,NA
BIS-05,3,CHCH7,1.25,0.2,NA
BIS-05,3,LIDE3,0.65,0.7,NA
BIS-05,3,LIDE3,0.8,0.3,NA
BIS-05,3,ARPA6,0.55,0.3,NA
BIS-05,3,CHCH7,1.15,0.4,NA
BIS-05,3,LIDE3,0.5,0.2,NA
BIS-05,3,LIDE3,0.6,0.4,NA
BIS-05,3,ARPA6,0.75,0.2,NA
BIS-05,3,CHCH7,1.3,0.3,NA
BIS-05,6,CECO,1.1,0.4,NA
BIS-05,6,ARPA6,0.5,0.1,NA
BIS-05,6,ARVI4,0.75,0.4,NA
BIS-05,6,ARPA6,0.85,0.6,NA
BIS-05,6,ARME,0.65,0.3,NA
BIS-05,6,CECO,0.6,1.1,NA
BIS-05,6,ARVI4,0.8,0.5,NA
BIS-05,6,CECO,0.6,0.5,NA
BIS-05,6,ARPA6,1,0.8,NA
BIS-05,6,CECO,0.7,0.5,NA
BIS-05,6,ARPA6,0.85,0.4,NA
BIS-05,6,PSME,0.5,0.2,NA
BIS-05,6,CECO,1.1,0.9,NA
BIS-05,6,RUUR,0.75,0.1,NA
BIS-05,6,ARPA6,1,0.3,NA
BIS-05,6,CECO,0.75,1.2,NA
BIS-05,6,ARPA6,0.9,0.4,NA
BIS-05,6,ARVI4,1.15,0.5,NA
BIS-05,6,ARPA6,0.85,0.5,NA
BIS-05,6,CECO,1.05,1,NA
BIS-05,6,ARVI4,0.6,0.4,NA
BIS-05,6,CECO,1,1.1,NA
BIS-05,6,ARPA6,0.75,0.3,NA
BIS-05,6,CECO,1.15,0.4,NA
BIS-05,6,ARPA6,0.75,0.3,NA
BIS-05,6,PSME,0.75,0.5,NA
BIS-05,6,CECO,0.75,0.8,NA
BIS-05,6,ARPA6,0.7,0.2,NA
BIS-05,6,CECO,0.5,0.2,NA
BIS-05,6,ARPA6,0.85,0.6,NA
BIS-05,6,ARVI4,0.75,0.7,NA
BIS-05,6,ARPA6,1,0.9,NA
BIS-05,6,CECO,0.75,0.8,NA
BIS-05,6,ARVI4,1,0.4,NA
BIS-05,6,CECO,0.75,0.7,NA
BIS-05,6,ARPA6,0.75,0.2,NA
BIS-05,6,CECO,1,0.5,NA
BIS-05,6,ARPA6,0.6,0.2,NA
BIS-05,6,PSME,1.7,0.8,NA
BIS-05,6,CECO,0.5,0.4,NA
BIS-05,6,ARPA6,1,0.5,NA
BIS-05,6,CECO,0.75,0.5,NA
BIS-05,6,ARPA6,0.8,0.6,NA
BIS-05,6,ARVI4,0.7,0.5,NA
BIS-05,6,ARPA6,1.1,0.8,NA
BIS-05,6,CECO,0.7,0.6,NA
BIS-05,6,ARVI4,0.75,0.7,NA
BIS-05,6,CECO,0.75,0.4,NA
BIS-05,6,ARPA6,1.25,1.1,NA
BIS-05,6,CECO,1,0.6,NA
BIS-05,6,ARPA6,0.75,0.2,NA
BIS-05,6,CECO,1,0.7,NA
BIS-05,6,ARPA6,1.25,0.7,NA
BIS-05,6,CECO,0.75,0.9,NA
BIS-05,6,ARPA6,0.8,0.5,NA
BIS-05,6,ARVI4,0.8,0.5,NA
BIS-05,6,ARPA6,0.7,0.3,NA
BIS-05,6,CECO,0.5,0.2,NA
BIS-05,6,ARVI4,0.5,0.2,NA
BIS-05,6,CECO,0.5,0.6,NA
BIS-05,6,ARPA6,0.6,0.3,NA
BIS-05,6,CECO,0.75,0.8,NA
BIS-05,6,ARPA6,1.25,0.6,NA
BIS-05,6,CECO,0.75,0.5,NA
BIS-05,6,ARPA6,0.75,0.4,NA
BIS-05,6,CECO,0.5,0.7,NA
BIS-05,6,ARVI4,0.75,0.4,NA
BIS-05,6,ARPA6,0.75,0.5,NA
BIS-05,6,CECO,0.6,0.4,NA
BIS-05,6,ARVI4,1,0.3,NA
BIS-05,6,CECO,0.85,1,NA
BIS-05,6,ARPA6,1.15,0.5,NA
BIS-05,6,CECO,1,0.6,NA
BIS-05,6,ARPA6,1,0.8,NA
BIS-05,6,CECO,0.5,0.3,NA
BIS-05,6,ARPA6,0.6,0.5,NA
BIS-05,6,ARVI4,1,0.5,NA
BIS-05,6,ARVI4,1,0.6,NA
BIS-05,6,ARVI4,1,0.6,NA
BIS-05,6,ARVI4,1,0.4,NA
BIS-05,6,ARVI4,0.95,0.7,NA
BIS-05,8,PSME,1,0.3,NA
BIS-05,8,ARPA6,0.75,0.2,NA
BIS-05,8,ARVI4,0.65,0.4,NA
BIS-05,8,LIDE3,1,1.1,NA
BIS-05,8,CECO,0.5,0.1,NA
BIS-05,8,ARVI4,0.75,0.3,NA
BIS-05,8,ARPA6,1.25,0.8,NA
BIS-05,8,PSME,1,0.4,NA
BIS-05,8,PSME,0.75,0.5,NA
BIS-05,8,ARPA6,1,0.3,NA
BIS-05,8,ARVI4,0.75,0.3,NA
BIS-05,8,LIDE3,0.75,0.9,NA
BIS-05,8,CECO,0.5,0.1,NA
BIS-05,8,ARVI4,1,0.9,NA
BIS-05,8,ARPA6,1,0.4,NA
BIS-05,8,PSME,2,0.9,NA
BIS-05,8,PSME,1.25,0.5,NA
BIS-05,8,ARPA6,0.85,1.75,NA
BIS-05,8,ARVI4,0.5,0.2,NA
BIS-05,8,LIDE3,1,1,NA
BIS-05,8,CECO,0.75,0.7,NA
BIS-05,8,ARVI4,0.75,0.6,NA
BIS-05,8,ARPA6,1.25,1.1,NA
BIS-05,8,PSME,1.5,0.8,NA
BIS-05,8,PSME,1.75,0.8,NA
BIS-05,8,ARPA6,0.75,0.3,NA
BIS-05,8,ARVI4,1,1.1,NA
BIS-05,8,LIDE3,0.75,1.3,NA
BIS-05,8,CECO,0.75,1.5,NA
BIS-05,8,ARVI4,0.5,0.3,NA
BIS-05,8,ARPA6,1,1,NA
BIS-05,8,PSME,0.75,0.7,NA
BIS-05,8,ARPA6,1.25,1,NA
BIS-05,8,LIDE3,0.75,0.5,NA
BIS-05,8,CECO,0.75,1.1,NA
BIS-05,8,PSME,1.5,0.6,NA
BIS-05,8,ARPA6,1.25,1.2,NA
BIS-05,8,LIDE3,0.75,1,NA
BIS-05,8,CECO,0.75,0.6,NA
BIS-06,3,ARPA6,1,0.5,NA
BIS-06,3,CEVE,0.75,0.25,NA
BIS-06,3,ARPA6,1,1.25,NA
BIS-06,3,QUVA,0.5,0.8,NA
BIS-06,3,LIDE3,0.75,1,NA
BIS-06,3,RISA,0.75,0.3,NA
BIS-06,3,QUVA,0.5,0.5,NA
BIS-06,3,RHPU,0.5,0.5,NA
BIS-06,3,LIDE3,0.75,0.75,NA
BIS-06,3,HODI,0.75,0.7,NA
BIS-06,3,HODI,0.5,0.4,NA
BIS-06,3,CEVE,0.75,0.5,NA
BIS-06,3,ARPA6,0.5,0.5,NA
BIS-06,3,QUVA,0.5,0.5,NA
BIS-06,3,LIDE3,0.75,0.8,NA
BIS-06,3,QUVA,0.75,0.3,NA
BIS-06,3,LIDE3,0.75,1,NA
BIS-06,3,HODI,0.75,0.1,NA
BIS-06,3,HODI,0.5,0.5,NA
BIS-06,3,CEVE,0.6,0.75,NA
BIS-06,3,QUVA,0.5,0.6,NA
BIS-06,3,LIDE3,0.75,0.5,NA
BIS-06,3,QUVA,0.5,0.25,NA
BIS-06,3,HODI,0.75,0.25,NA
BIS-06,3,QUVA,0.5,0.4,NA
BIS-06,3,LIDE3,0.75,0.8,NA
BIS-06,3,QUVA,0.5,0.8,NA
BIS-06,3,HODI,0.75,0.2,NA
BIS-06,3,QUVA,0.75,1,NA
BIS-06,3,LIDE3,1,1.25,NA
BIS-06,3,QUVA,0.5,0.6,NA
BIS-06,3,HODI,0.75,0.6,NA
BIS-06,3,QUVA,0.5,1.25,NA
BIS-06,3,LIDE3,0.5,1,NA
BIS-06,3,HODI,0.5,0.3,NA
BIS-06,6,QUVA,0.5,1,NA
BIS-06,6,QUGA,0.5,1.8,NA
BIS-06,6,LIDE3,0.5,0.5,NA
BIS-06,6,LIDE3,0.8,0.3,NA
BIS-06,6,QUVA,0.7,1,NA
BIS-06,6,QUVA,0.5,0.75,NA
BIS-06,6,QUVA,0.5,0.5,NA
BIS-06,6,QUVA,0.5,0.75,NA
BIS-06,6,ROGY,0.5,0.1,NA
BIS-06,6,LIDE3,1,0.6,NA
BIS-06,6,LIDE3,0.75,0.5,NA
BIS-06,6,QUVA,0.5,0.7,NA
BIS-06,6,LIDE3,0.6,0.6,NA
BIS-06,6,LIDE3,0.5,0.5,NA
BIS-06,6,QUVA,2,1.75,NA
BIS-06,6,QUVA,0.5,0.75,NA
BIS-06,6,QUVA,0.5,1.3,NA
BIS-06,6,ROGY,0.75,0.3,NA
BIS-06,6,LIDE3,0.9,0.5,NA
BIS-06,6,LIDE3,0.6,0.5,NA
BIS-06,6,QUVA,0.5,0.6,NA
BIS-06,6,LIDE3,0.6,0.4,NA
BIS-06,6,LIDE3,0.5,0.3,NA
BIS-06,6,QUVA,1,0.7,NA
BIS-06,6,QUVA,0.7,0.75,NA
BIS-06,6,QUVA,0.75,0.75,NA
BIS-06,6,LIDE3,0.7,0.3,NA
BIS-06,6,LIDE3,0.9,0.75,NA
BIS-06,6,QUVA,0.6,0.6,NA
BIS-06,6,LIDE3,0.5,1,NA
BIS-06,6,LIDE3,1.1,0.25,NA
BIS-06,6,QUVA,0.75,1,NA
BIS-06,6,QUVA,0.8,0.4,NA
BIS-06,6,QUVA,0.5,0.1,NA
BIS-06,6,LIDE3,0.75,0.5,NA
BIS-06,6,LIDE3,0.75,1.5,NA
BIS-06,6,QUVA,0.5,0.4,NA
BIS-06,6,LIDE3,0.5,0.5,NA
BIS-06,6,LIDE3,0.8,0.8,NA
BIS-06,6,QUVA,1.4,2,NA
BIS-06,6,QUVA,0.75,1,NA
BIS-06,6,QUVA,0.6,0.5,NA
BIS-06,6,LIDE3,0.8,1.25,NA
BIS-06,6,LIDE3,0.75,0.75,NA
BIS-06,6,QUVA,0.5,0.7,NA
BIS-06,6,LIDE3,0.6,0.3,NA
BIS-06,6,LIDE3,0.75,1,NA
BIS-06,6,QUVA,0.75,1.5,NA
BIS-06,6,QUVA,0.6,0.5,NA
BIS-06,6,QUVA,1,1,NA
BIS-06,6,LIDE3,1,0.4,NA
BIS-06,8,LIDE3,0.5,0.5,NA
BIS-06,8,CHCH7,1,0.5,NA
BIS-06,8,QUVA,0.5,0.5,NA
BIS-06,8,PSME,1,0.5,NA
BIS-06,8,QUGA,1,1,NA
BIS-06,8,LIDE3,1,0.75,NA
BIS-06,8,ARVI4,0.5,0.25,NA
BIS-06,8,CHCH7,1,0.5,NA
BIS-06,8,QUGA,0.75,1.75,NA
BIS-06,8,LIDE3,0.75,1.5,NA
BIS-06,8,CHCH7,1.25,0.5,NA
BIS-06,8,QUVA,0.9,2,NA
BIS-06,8,QUGA,0.75,0.3,NA
BIS-06,8,LIDE3,1,1,NA
BIS-06,8,CHCH7,1,0.5,NA
BIS-06,8,LIDE3,1,0.75,NA
BIS-06,8,CHCH7,0.7,0.3,NA
BIS-06,8,QUVA,0.5,0.5,NA
BIS-06,8,QUGA,1,0.5,NA
BIS-06,8,LIDE3,1,1.25,NA
BIS-06,8,CHCH7,1.25,2,NA
BIS-06,8,LIDE3,1,1.25,NA
BIS-06,8,CHCH7,0.75,0.4,NA
BIS-06,8,QUVA,0.5,0.6,NA
BIS-06,8,QUGA,1,1,NA
BIS-06,8,LIDE3,1,1.25,NA
BIS-06,8,CHCH7,0.5,0.25,NA
BIS-06,8,LIDE3,1,1,NA
BIS-06,8,CHCH7,1,0.5,NA
BIS-06,8,QUGA,0.5,0.2,NA
BIS-06,8,LIDE3,0.5,0.3,NA
BIS-06,8,CHCH7,1,0.3,NA
BIS-06,8,QUGA,0.5,0.1,NA
BIS-07,2,LIDE3,0.6,0.6,NA
BIS-07,2,ARPA6,0.75,0.4,NA
BIS-07,2,ARVI4,0.5,0.5,NA
BIS-07,2,ARPA6,0.9,0.6,NA
BIS-07,2,QUVA,0.7,1.1,NA
BIS-07,2,CHCH7,0.75,0.7,NA
BIS-07,2,ARPA6,0.6,0.4,NA
BIS-07,2,ROGY,0.5,0.1,NA
BIS-07,2,ARVI4,0.6,0.5,NA
BIS-07,2,ARPA6,0.75,0.6,NA
BIS-07,2,ARPA6,0.6,0.4,NA
BIS-07,2,ARPA6,0.75,0.5,NA
BIS-07,2,ARPA6,0.5,0.2,NA
BIS-07,2,VACA,0.7,0.8,NA
BIS-07,2,ARPA6,0.9,0.6,NA
BIS-07,2,ARVI4,0.6,0.5,NA
BIS-07,2,ARPA6,0.75,0.3,NA
BIS-07,2,ARPA6,0.7,0.4,NA
BIS-07,2,ARVI4,0.75,0.4,NA
BIS-07,2,ARPA6,0.75,0.3,NA
BIS-07,2,ARPA6,0.75,0.2,NA
BIS-07,2,ARPA6,0.5,0.3,NA
BIS-07,2,ARPA6,0.75,0.5,NA
BIS-07,2,ARPA6,0.5,0.2,NA
BIS-07,2,ARVI4,0.5,0.2,NA
BIS-07,2,ARPA6,0.75,0.7,NA
BIS-07,2,ARPA6,0.5,0.3,NA
BIS-07,2,ARVI4,0.75,0.4,NA
BIS-07,2,ARPA6,0.75,0.4,NA
BIS-07,2,ARPA6,0.8,0.5,NA
BIS-07,2,ARPA6,0.75,0.4,NA
BIS-07,2,ARPA6,0.5,0.3,NA
BIS-07,2,ARPA6,0.5,0.4,NA
BIS-07,2,ARVI4,0.5,0.3,NA
BIS-07,2,ARPA6,0.5,0.5,NA
BIS-07,2,ARPA6,0.5,0.5,NA
BIS-07,2,ARVI4,0.5,0.2,NA
BIS-07,2,ARPA6,0.75,0.4,NA
BIS-07,2,ARPA6,0.5,0.3,NA
BIS-07,2,ARPA6,0.75,0.3,NA
BIS-07,2,ARPA6,0.5,0.3,NA
BIS-07,2,ARVI4,0.75,0.8,NA
BIS-07,2,ARPA6,0.75,0.7,NA
BIS-07,2,PIAT,1.75,0.8,NA
BIS-07,2,ARPA6,0.75,0.5,NA
BIS-07,2,ARPA6,0.75,0.5,NA
BIS-07,2,ARPA6,0.75,0.2,NA
BIS-07,2,ARVI4,0.5,0.2,NA
BIS-07,2,ARPA6,0.75,0.6,NA
BIS-07,2,ARPA6,0.75,0.2,NA
BIS-07,2,ARPA6,0.5,0.2,NA
BIS-07,2,ARVI4,0.5,0.2,NA
BIS-07,2,ARVI4,0.5,0.5,NA
BIS-07,2,ARPA6,0.5,0.5,NA
BIS-07,2,ARPA6,0.75,0.4,NA
BIS-07,2,ARPA6,0.5,0.4,NA
BIS-07,2,ARPA6,0.5,0.2,NA
BIS-07,2,ARVI4,0.5,0.3,NA
BIS-07,2,ARPA6,0.75,0.3,NA
BIS-07,2,ARPA6,0.75,0.4,NA
BIS-07,2,ARVI4,0.75,0.4,NA
BIS-07,2,ARPA6,0.75,0.5,NA
BIS-07,2,ARPA6,0.75,0.7,NA
BIS-07,2,ARPA6,0.75,0.5,NA
BIS-07,2,ARPA6,0.5,0.2,NA
BIS-07,2,ARVI4,0.5,0.4,NA
BIS-07,2,ARPA6,1,0.5,NA
BIS-07,2,ARPA6,0.75,0.6,NA
BIS-07,2,ARVI4,0.75,0.4,NA
BIS-07,2,ARPA6,0.75,0.4,NA
BIS-07,2,ARPA6,0.75,0.4,NA
BIS-07,2,ARPA6,0.5,0.3,NA
BIS-07,2,ARPA6,0.5,0.2,NA
BIS-07,2,ARVI4,0.75,0.6,NA
BIS-07,2,ARPA6,0.75,0.3,NA
BIS-07,2,ARPA6,0.75,0.3,NA
BIS-07,6,ARVI4,0.6,0.3,NA
BIS-07,6,ARPA6,0.75,0.6,NA
BIS-07,6,ARPA6,0.5,0.3,NA
BIS-07,6,LIDE3,0.5,0.5,NA
BIS-07,6,RUUR,0.5,0.1,NA
BIS-07,6,ARPA6,0.7,0.5,NA
BIS-07,6,CHCH7,1.5,0.5,NA
BIS-07,6,CHCH7,1.25,0.2,NA
BIS-07,6,CHCH7,0.75,0.3,NA
BIS-07,6,CHCH7,1.25,0.6,NA
BIS-07,6,LIDE3,0.75,0.5,NA
BIS-07,6,PIAT,1,0.4,NA
BIS-07,6,ARPA6,0.8,0.5,NA
BIS-07,6,ARPA6,1.2,0.5,NA
BIS-07,6,ARVI4,0.9,0.3,NA
BIS-07,6,ARPA6,0.75,0.4,NA
BIS-07,6,ARPA6,0.75,0.4,NA
BIS-07,6,LIDE3,0.75,0.3,NA
BIS-07,6,ARPA6,1,0.2,NA
BIS-07,6,CHCH7,1.75,0.4,NA
BIS-07,6,CHCH7,1.6,0.6,NA
BIS-07,6,CHCH7,1,0.4,NA
BIS-07,6,CHCH7,1,0.4,NA
BIS-07,6,LIDE3,0.75,1.7,NA
BIS-07,6,PIAT,1,0.4,NA
BIS-07,6,ARPA6,1,0.3,NA
BIS-07,6,ARPA6,0.5,0.3,NA
BIS-07,6,ARVI4,0.75,0.3,NA
BIS-07,6,ARPA6,0.75,0.5,NA
BIS-07,6,ARPA6,0.6,0.2,NA
BIS-07,6,LIDE3,0.75,0.7,NA
BIS-07,6,ARPA6,0.5,0.3,NA
BIS-07,6,CHCH7,1.75,0.5,NA
BIS-07,6,CHCH7,1.25,0.3,NA
BIS-07,6,CHCH7,1.25,0.4,NA
BIS-07,6,CHCH7,1,0.4,NA
BIS-07,6,PIAT,1.75,0.8,NA
BIS-07,6,ARPA6,0.5,0.3,NA
BIS-07,6,ARPA6,0.75,0.2,NA
BIS-07,6,ARVI4,0.75,0.2,NA
BIS-07,6,ARPA6,1,0.6,NA
BIS-07,6,ARPA6,0.75,0.3,NA
BIS-07,6,LIDE3,0.75,0.4,NA
BIS-07,6,ARPA6,0.5,0.4,NA
BIS-07,6,CHCH7,1.5,0.5,NA
BIS-07,6,CHCH7,1.5,0.5,NA
BIS-07,6,CHCH7,1,0.3,NA
BIS-07,6,CHCH7,1,0.5,NA
BIS-07,6,PIAT,1,0.1,NA
BIS-07,6,ARPA6,1,0.75,NA
BIS-07,6,ARPA6,0.75,0.3,NA
BIS-07,6,ARPA6,0.5,0.2,NA
BIS-07,6,ARVI4,0.6,0.2,NA
BIS-07,6,PIAT,1.8,0.7,NA
BIS-07,6,ARPA6,1.2,0.3,NA
BIS-07,6,ARPA6,1,0.5,NA
BIS-07,6,ARVI4,1.2,0.4,NA
BIS-07,6,PIAT,1.35,0.4,NA
BIS-07,6,ARPA6,1.1,0.4,NA
BIS-07,6,ARPA6,0.9,0.6,NA
BIS-07,6,CHCH7,1,0.4,NA
BIS-07,6,ARPA6,1,0.5,NA
BIS-07,6,ARPA6,0.5,0.2,NA
